song_id,review_status,track_title,release_year,bridge_artist,second_hop_artist,primary_artist_from_source,credited_artist_from_source,credited_role_from_source,genius_url,automated_flags,review_notes
715821,pending,Holes In The Sky,2015,HAIM,M83,M83,HAIM,featured,https://genius.com/M83-holes-in-the-sky-lyrics,,
5919264,pending,Mutual Friends,,HAIM,SOPHIE,SOPHIE,HAIM,featured,https://genius.com/Sophie-mutual-friends-lyrics,missing_release_year,
13570226,pending,Never Givin’ It Up,,HAIM,SOPHIE,SOPHIE,HAIM,featured,https://genius.com/Sophie-never-givin-it-up-lyrics,missing_release_year,
579816,pending,Meltdown,2014,HAIM,Stromae,Stromae,HAIM,featured,https://genius.com/Stromae-meltdown-lyrics,,
9366015,pending,Meltdown (Türkçe Çeviri),2014,HAIM,Stromae,Stromae,HAIM,featured,https://genius.com/Stromae-meltdown-turkce-ceviri-lyrics,,
4575319,pending,IHOP Parking Lot,2019,HAIM,The Lonely Island,The Lonely Island,HAIM,featured,https://genius.com/The-lonely-island-ihop-parking-lot-lyrics,,
3540017,pending,Saturdays,2018,HAIM,Twin Shadow,Twin Shadow,HAIM,featured,https://genius.com/Twin-shadow-saturdays-lyrics,,
6959855,pending,Mimi,2021,Ilsey,Big Red Machine,Big Red Machine,Ilsey,featured,https://genius.com/Big-red-machine-mimi-lyrics,,
10375790,pending,Coals Burn Out,,Ilsey,Charli xcx,Charli xcx,Ilsey,featured,https://genius.com/Charli-xcx-coals-burn-out-lyrics,missing_release_year,
10326910,pending,Evergreen,2024,Ilsey,Deyaz,Deyaz,Ilsey,featured,https://genius.com/Deyaz-evergreen-lyrics,,
4560231,pending,Disarm You (Let Me),2018,Ilsey,DJ-AudioJack,DJ-AudioJack,Ilsey,featured,https://genius.com/Dj-audiojack-disarm-you-let-me-lyrics,,
3825410,pending,Uncover You,2018,Ilsey,Fairlane,Fairlane,Ilsey,featured,https://genius.com/Fairlane-uncover-you-lyrics,,
2275255,pending,Disarm You,2015,Ilsey,Kaskade,Kaskade,Ilsey,featured,https://genius.com/Kaskade-disarm-you-lyrics,,
8864503,pending,Disarm You [Mixed],2022,Ilsey,Kaskade,Kaskade,Ilsey,featured,https://genius.com/Kaskade-disarm-you-mixed-lyrics,mix_or_compilation_risk,
4344300,pending,Spinning,2019,Ilsey,Mark Ronson,Mark Ronson,Ilsey,featured,https://genius.com/Mark-ronson-spinning-lyrics,,
4017551,pending,Breach (Walk Alone),2018,Ilsey,Martin Garrix,Martin Garrix,Ilsey,featured,https://genius.com/Martin-garrix-and-blinders-breach-walk-alone-lyrics,,
741573,pending,Headlights,2015,Ilsey,Robin Schulz,Robin Schulz,Ilsey,featured,https://genius.com/Robin-schulz-headlights-lyrics,,
13219339,pending,Headlights [DJ Tonka’s Sunlight Radio Mix],2015,Ilsey,Robin Schulz,Robin Schulz,Ilsey,featured,https://genius.com/Robin-schulz-headlights-dj-tonkas-sunlight-radio-mix-lyrics,,
6673514,pending,Tell Me More,2021,Ilsey,Sean Paul,Sean Paul,Ilsey,featured,https://genius.com/Sean-paul-tell-me-more-lyrics,,
13165314,pending,Stars and Snow,,James Blake,A$AP Rocky,James Blake,A$AP Rocky,featured,https://genius.com/James-blake-stars-and-snow-lyrics,missing_release_year,
13329110,pending,Untitled (Drummer Boy),,James Blake,A$AP Rocky,A$AP Rocky,James Blake,featured,https://genius.com/A-ap-rocky-untitled-drummer-boy-lyrics,missing_release_year,
4152204,pending,Where’s the Catch?,2019,James Blake,André 3000,James Blake,André 3000,featured,https://genius.com/James-blake-wheres-the-catch-lyrics,,
9809082,pending,White Laces,2023,James Blake,Baby Keem,James Blake,Baby Keem,featured,https://genius.com/James-blake-white-laces-lyrics,,
2461261,pending,Forward,2016,James Blake,Beyoncé,Beyoncé,James Blake,featured,https://genius.com/Beyonce-forward-lyrics,,
2216111,pending,Blame Them,2012,James Blake,blackbear,blackbear,James Blake,featured,https://genius.com/Blackbear-blame-them-lyrics,,
382917,pending,Save Yourself First,2014,James Blake,Chance the Rapper,Chance the Rapper,James Blake,featured,https://genius.com/Chance-the-rapper-and-the-social-experiment-save-yourself-first-lyrics,,
8849909,pending,Let Her Go,2023,James Blake,Don Toliver,Don Toliver,James Blake,featured,https://genius.com/Don-toliver-let-her-go-lyrics,,
12685498,pending,BIRDS AND ANGELS,,James Blake,DYLNMBRY,DYLNMBRY,James Blake,featured,https://genius.com/Dylnmbry-birds-and-angels-lyrics,missing_release_year,
7136514,pending,Untitled 2,2016,James Blake,Fall Creek Boys Choirs,Fall Creek Boys Choirs,James Blake,featured,https://genius.com/Fall-creek-boys-choirs-untitled-2-lyrics,,
10897003,pending,Bon Jovi Naked,2016,James Blake,Frank Ocean,Frank Ocean,James Blake,featured,https://genius.com/Frank-ocean-bon-jovi-naked-annotated,annotation_or_non_song_risk,
7428081,pending,BETTER!,2021,James Blake,Frank Overby,Frank Overby,James Blake,featured,https://genius.com/Frank-overby-better-lyrics,,
3137006,pending,MaNyfaCedGod,2017,James Blake,JAŸ-Z,JAŸ-Z,James Blake,featured,https://genius.com/Jay-z-manyfacedgod-lyrics,,
7031979,pending,Frozen,2021,James Blake,JID,James Blake,JID,featured,https://genius.com/James-blake-frozen-lyrics,,
2306390,pending,Animosity / Dear Xodi,2015,James Blake,Johnny Rain,Johnny Rain,James Blake,featured,https://genius.com/Johnny-rain-animosity-dear-xodi-lyrics,,
2464695,pending,40 Hours,,James Blake,Jordan Garrett,Jordan Garrett,James Blake,featured,https://genius.com/Jordan-garrett-40-hours-lyrics,missing_release_year,
5534229,pending,Grieving,2020,James Blake,Kehlani,Kehlani,James Blake,featured,https://genius.com/Kehlani-grieving-lyrics,,
4571804,pending,Bloody Hands,2019,James Blake,Kendrick Lamar,Kendrick Lamar,James Blake,featured,https://genius.com/Kendrick-lamar-bloody-hands-lyrics,,
7639586,pending,Pick Me Up,2022,James Blake,Labrinth,James Blake,Labrinth,featured,https://genius.com/James-blake-pick-me-up-lyrics,,
12850032,pending,Nobody Can Judge Me*,,James Blake,Lil Uzi Vert,James Blake,Lil Uzi Vert,featured,https://genius.com/James-blake-nobody-can-judge-me-lyrics,missing_release_year,
9104119,pending,TIL FURTHER NOTICE (Original),,James Blake,Metro Boomin,Metro Boomin,James Blake,featured,https://genius.com/Metro-boomin-til-further-notice-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
4201749,pending,Mile High,2019,James Blake,Metro Boomin,James Blake,Metro Boomin,featured,https://genius.com/James-blake-mile-high-lyrics,,
4201750,pending,Tell Them,2019,James Blake,Metro Boomin,James Blake,Metro Boomin,featured,https://genius.com/James-blake-tell-them-lyrics,,
7031982,pending,Show Me,2021,James Blake,Monica Martin,James Blake,Monica Martin,featured,https://genius.com/James-blake-show-me-lyrics,,
4201750,pending,Tell Them,2019,James Blake,Moses Sumney,James Blake,Moses Sumney,featured,https://genius.com/James-blake-tell-them-lyrics,,
3228025,pending,How We Got By,2017,James Blake,Mount Kimbie,Mount Kimbie,James Blake,featured,https://genius.com/Mount-kimbie-how-we-got-by-lyrics,,
3043972,pending,We Go Home Together,2017,James Blake,Mount Kimbie,Mount Kimbie,James Blake,featured,https://genius.com/Mount-kimbie-we-go-home-together-lyrics,,
8456342,pending,somehow she’s still here,2022,James Blake,Mount Kimbie,Mount Kimbie,James Blake,featured,https://genius.com/Mount-kimbie-and-dom-maker-somehow-shes-still-here-lyrics,,
5913336,pending,Intro: Dreamurr,2019,James Blake,Murr,Murr,James Blake,featured,https://genius.com/Murr-intro-dreamurr-lyrics,,
5722638,pending,Come Back,2021,James Blake,Mustafa,Mustafa,James Blake,featured,https://genius.com/Mustafa-come-back-lyrics,,
10340561,pending,Tantrums,2024,James Blake,Normani,Normani,James Blake,featured,https://genius.com/Normani-tantrums-lyrics,,
10661422,pending,Look Me In The Eyes,2024,James Blake,Rex Orange County,Rex Orange County,James Blake,featured,https://genius.com/Rex-orange-county-look-me-in-the-eyes-lyrics,,
4201752,pending,Barefoot in the Park,2019,James Blake,ROSALÍA,James Blake,ROSALÍA,featured,https://genius.com/James-blake-barefoot-in-the-park-lyrics,,
136390,pending,Take a Fall for Me,2013,James Blake,RZA,James Blake,RZA,featured,https://genius.com/James-blake-take-a-fall-for-me-lyrics,,
13165314,pending,Stars and Snow,,James Blake,slowthai,James Blake,slowthai,featured,https://genius.com/James-blake-stars-and-snow-lyrics,missing_release_year,
12810376,pending,What Would I do at Virjals Funeral,,James Blake,Spaghetti_6,Spaghetti_6,James Blake,featured,https://genius.com/Spaghetti-6-what-would-i-do-at-virjals-funeral-lyrics,missing_release_year,
13540386,pending,SELFISH (feat. James Blake) [Unreleased],,James Blake,SWAVAY,SWAVAY,James Blake,featured,https://genius.com/Swavay-selfish-feat-james-blake-unreleased-lyrics,missing_release_year,
7031979,pending,Frozen,2021,James Blake,SWAVAY,James Blake,SWAVAY,featured,https://genius.com/James-blake-frozen-lyrics,,
7031977,pending,Coming Back,2021,James Blake,SZA,James Blake,SZA,featured,https://genius.com/James-blake-coming-back-lyrics,,
11395273,pending,Tomorrow is a Long Time,,James Blake,Timothée Chalamet,Timothée Chalamet,James Blake,featured,https://genius.com/Timothee-chalamet-tomorrow-is-a-long-time-lyrics,missing_release_year,
11395162,pending,Outlaw Blues / Three Angels,2025,James Blake,Timothée Chalamet,Timothée Chalamet,James Blake,featured,https://genius.com/Timothee-chalamet-outlaw-blues-three-angels-lyrics,,
2163881,pending,Retrograde,2014,James Blake,Tony Famous,Tony Famous,James Blake,featured,https://genius.com/Tony-famous-retrograde-lyrics,,
13469372,pending,Something Serious,,James Blake,Ty Dolla $ign,Ty Dolla $ign,James Blake,featured,https://genius.com/Ty-dolla-sign-something-serious-lyrics,missing_release_year,
10563331,pending,High Over,,James Blake,Young Thug,Young Thug,James Blake,featured,https://genius.com/Young-thug-high-over-lyrics,missing_release_year,
12767261,pending,Bobby Digital (Sasha Hashemi Reference),,James Blake,"¥$, Kanye West & Ty Dolla $ign","¥$, Kanye West & Ty Dolla $ign",James Blake,featured,https://genius.com/Kanye-west-and-ty-dolla-sign-bobby-digital-sasha-hashemi-reference-lyrics,missing_release_year,
4945760,pending,Good Enough,2019,Jim-E Stack,Ant Clemons,Jim-E Stack,Ant Clemons,featured,https://genius.com/Jim-e-stack-good-enough-lyrics,,
6006398,pending,One Shot,2020,Jim-E Stack,Bearface,Jim-E Stack,Bearface,featured,https://genius.com/Jim-e-stack-one-shot-lyrics,,
2904065,pending,Deadstream (Rostam Version),2016,Jim-E Stack,Charli xcx,Jim-E Stack,Charli xcx,featured,https://genius.com/Jim-e-stack-deadstream-rostam-version-lyrics,,
5768324,pending,Note To Self,2020,Jim-E Stack,Empress Of,Jim-E Stack,Empress Of,featured,https://genius.com/Jim-e-stack-note-to-self-lyrics,,
3828156,pending,Hyperballad,2016,Jim-E Stack,Jana Hunter,Jim-E Stack,Jana Hunter,featured,https://genius.com/Jim-e-stack-hyperballad-lyrics,,
6006399,pending,Can We,2020,Jim-E Stack,Kacy Hill,Jim-E Stack,Kacy Hill,featured,https://genius.com/Jim-e-stack-can-we-lyrics,,
7656281,pending,Next To Me,2022,Jim-E Stack,Lucky Daye,Jim-E Stack,Lucky Daye,featured,https://genius.com/Jim-e-stack-next-to-me-lyrics,,
6006397,pending,Lost Man,2020,Jim-E Stack,Octavian,Jim-E Stack,Octavian,featured,https://genius.com/Jim-e-stack-lost-man-lyrics,,
9995393,pending,Star Time,,Kanye West,.idk.,Kanye West,.idk.,featured,https://genius.com/Kanye-west-star-time-lyrics,missing_release_year,
12961900,pending,City In The Sky (Freestyle),,Kanye West,070 Shake,Kanye West,070 Shake,featured,https://genius.com/Kanye-west-city-in-the-sky-freestyle-lyrics,missing_release_year,
4911632,pending,Sky City,,Kanye West,070 Shake,Kanye West,070 Shake,featured,https://genius.com/Kanye-west-sky-city-lyrics,missing_release_year,
9245390,pending,Alien (070 Shake Version),2018,Kanye West,070 Shake,Kanye West,070 Shake,featured,https://genius.com/Kanye-west-alien-070-shake-version-lyrics,,
13247405,pending,Fitness,2018,Kanye West,070 Shake,Kanye West,070 Shake,featured,https://genius.com/Kanye-west-fitness-lyrics,,
3756523,pending,Ghost Town,2018,Kanye West,070 Shake,Kanye West,070 Shake,featured,https://genius.com/Kanye-west-ghost-town-lyrics,,
12132666,pending,Anthem,2019,Kanye West,070 Shake,Kanye West,070 Shake,featured,https://genius.com/Kanye-west-anthem-lyrics,,
9947351,pending,"Thirty Mile Zone (Hassan Khaffaf, 070 Shake Ref.)",2023,Kanye West,070 Shake,Kanye West,070 Shake,featured,https://genius.com/Kanye-west-thirty-mile-zone-hassan-khaffaf-070-shake-ref-lyrics,,
3164090,pending,All Day (2 Chainz Version),,Kanye West,2 Chainz,Kanye West,2 Chainz,featured,https://genius.com/Kanye-west-all-day-2-chainz-version-lyrics,missing_release_year,
7534543,pending,God’s Test,,Kanye West,2 Chainz,Kanye West,2 Chainz,featured,https://genius.com/Kanye-west-gods-test-lyrics,missing_release_year,
11725735,pending,Nah Nah Nah (Alt. production),,Kanye West,2 Chainz,Kanye West,2 Chainz,featured,https://genius.com/Kanye-west-nah-nah-nah-alt-production-lyrics,missing_release_year,
9609824,pending,Nah Nah Nah (New Version),,Kanye West,2 Chainz,Kanye West,2 Chainz,featured,https://genius.com/Kanye-west-nah-nah-nah-new-version-lyrics,missing_release_year,
4607524,pending,No No No,,Kanye West,2 Chainz,Kanye West,2 Chainz,featured,https://genius.com/Kanye-west-no-no-no-lyrics,missing_release_year,
9655097,pending,No No No No (Travis Scott Reference),,Kanye West,2 Chainz,Kanye West,2 Chainz,featured,https://genius.com/Kanye-west-no-no-no-no-travis-scott-reference-lyrics,missing_release_year,
5780837,pending,Our King,,Kanye West,2 Chainz,Kanye West,2 Chainz,featured,https://genius.com/Kanye-west-our-king-lyrics,missing_release_year,
9512699,pending,Tell The Vision (Original),,Kanye West,2 Chainz,Kanye West,2 Chainz,featured,https://genius.com/Kanye-west-tell-the-vision-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
81901,pending,Birthday Song,2012,Kanye West,2 Chainz,2 Chainz,Kanye West,featured,https://genius.com/2-chainz-birthday-song-lyrics,,
70324,pending,Mercy,2012,Kanye West,2 Chainz,Kanye West,2 Chainz,featured,https://genius.com/Kanye-west-mercy-lyrics,,
6148551,pending,Feel a Way,2020,Kanye West,2 Chainz,2 Chainz,Kanye West,featured,https://genius.com/2-chainz-feel-a-way-lyrics,,
5159728,pending,New Body (Ant Clemons Reference),,Kanye West,6ix9ine,Kanye West,6ix9ine,featured,https://genius.com/Kanye-west-new-body-ant-clemons-reference-lyrics,missing_release_year,
12509195,pending,New Body [V8],,Kanye West,6ix9ine,Kanye West,6ix9ine,featured,https://genius.com/Kanye-west-new-body-v8-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
7163702,pending,TEKKEN,,Kanye West,6ix9ine,Kanye West,6ix9ine,featured,https://genius.com/Kanye-west-tekken-lyrics,missing_release_year,
3948198,pending,KANGA,2018,Kanye West,6ix9ine,6ix9ine,Kanye West,featured,https://genius.com/6ix9ine-kanga-lyrics,,
4051409,pending,MAMA,2018,Kanye West,6ix9ine,6ix9ine,Kanye West,featured,https://genius.com/6ix9ine-mama-lyrics,,
9995393,pending,Star Time,,Kanye West,88-Keys,Kanye West,88-Keys,featured,https://genius.com/Kanye-west-star-time-lyrics,missing_release_year,
3973746,pending,Stay Up! (Viagra) [Snippet],2007,Kanye West,88-Keys,88-Keys,Kanye West,featured,https://genius.com/88-keys-stay-up-viagra-snippet-lyrics,,
7191,pending,Stay Up! (Viagra),2008,Kanye West,88-Keys,88-Keys,Kanye West,featured,https://genius.com/88-keys-stay-up-viagra-lyrics,,
2904594,pending,The Killing Season,2016,Kanye West,A Tribe Called Quest,A Tribe Called Quest,Kanye West,featured,https://genius.com/A-tribe-called-quest-the-killing-season-lyrics,,
4904478,pending,LA Monster,,Kanye West,A$AP Ferg,Kanye West,A$AP Ferg,featured,https://genius.com/Kanye-west-la-monster-lyrics,missing_release_year,
2891984,pending,Euro (Switch Hands),,Kanye West,A$AP Rocky,Kanye West,A$AP Rocky,featured,https://genius.com/Kanye-west-euro-switch-hands-lyrics,missing_release_year,
10659957,pending,YEAZZY MY,,Kanye West,A$AP Rocky,A$AP Rocky,Kanye West,featured,https://genius.com/A-ap-rocky-yeazzy-my-lyrics,missing_release_year,
1883903,pending,Jukebox Joints,2015,Kanye West,A$AP Rocky,A$AP Rocky,Kanye West,featured,https://genius.com/A-ap-rocky-jukebox-joints-lyrics,,
4944053,pending,Simulation Baptize,2019,Kanye West,A$AP Rocky,Kanye West,A$AP Rocky,featured,https://genius.com/Kanye-west-simulation-baptize-lyrics,,
11825776,pending,The Mind Is Powerful (Aasim Ref 2),,Kanye West,Aasim,Kanye West,Aasim,featured,https://genius.com/Kanye-west-the-mind-is-powerful-aasim-ref-2-lyrics,missing_release_year,
7026996,pending,Welcome 2 Chicago,2002,Kanye West,Abstract Mindstate,Abstract Mindstate,Kanye West,featured,https://genius.com/Abstract-mindstate-welcome-2-chicago-lyrics,,
7027170,pending,The Brenda Song,2021,Kanye West,Abstract Mindstate,Abstract Mindstate,Kanye West,featured,https://genius.com/Abstract-mindstate-the-brenda-song-lyrics,,
7330375,pending,Let The Spirit Go Wild,2022,Kanye West,Abstract Mindstate,Kanye West,Abstract Mindstate,featured,https://genius.com/Kanye-west-let-the-spirit-go-wild-lyrics,,
1329,pending,Heard ’Em Say,2005,Kanye West,Adam Levine,Kanye West,Adam Levine,featured,https://genius.com/Kanye-west-heard-em-say-lyrics,,
10159978,pending,Five Nights,,Kanye West,Adent,Adent,Kanye West,featured,https://genius.com/Adent-five-nights-lyrics,missing_release_year,
12162660,pending,Motherfuck The Radio,,Kanye West,Agent Sasco (Assassin),Kanye West,Agent Sasco (Assassin),featured,https://genius.com/Kanye-west-motherfuck-the-radio-lyrics,missing_release_year,
171400,pending,I’m In It,2013,Kanye West,Agent Sasco (Assassin),Kanye West,Agent Sasco (Assassin),featured,https://genius.com/Kanye-west-im-in-it-lyrics,,
3401,pending,Good Night,2007,Kanye West,Al Be Back,Kanye West,Al Be Back,featured,https://genius.com/Kanye-west-good-night-lyrics,,
9483454,pending,Israel,2023,Kanye West,Al Be Back,Al Be Back,Kanye West,featured,https://genius.com/Al-be-back-israel-lyrics,,
10994130,pending,Trinity 203 (Concussion),2024,Kanye West,Al Be Back,Al Be Back,Kanye West,featured,https://genius.com/Al-be-back-trinity-203-concussion-lyrics,,
10172424,pending,Trinity 205 (Israel),2024,Kanye West,Al Be Back,Al Be Back,Kanye West,featured,https://genius.com/Al-be-back-trinity-205-israel-lyrics,,
2473322,pending,"I Wish You Were Here (The Good, the Bad, the Ugly)",,Kanye West,Al Green,Kanye West,Al Green,featured,https://genius.com/Kanye-west-and-a-trak-i-wish-you-were-here-the-good-the-bad-the-ugly-lyrics,missing_release_year,
3164090,pending,All Day (2 Chainz Version),,Kanye West,Allan Kingdom,Kanye West,Allan Kingdom,featured,https://genius.com/Kanye-west-all-day-2-chainz-version-lyrics,missing_release_year,
745685,pending,All Day (Kendrick Lamar Reference),,Kanye West,Allan Kingdom,Kanye West,Allan Kingdom,featured,https://genius.com/Kanye-west-all-day-kendrick-lamar-reference-lyrics,missing_release_year,
482233,pending,All Day,2015,Kanye West,Allan Kingdom,Kanye West,Allan Kingdom,featured,https://genius.com/Kanye-west-all-day-lyrics,,
