track_title,album,release_year,song_id,genius_url,source_artist,target_artist,role
Sky,,,10778514,https://genius.com/Jay-z-and-kanye-west-sky-lyrics,JAŸ-Z,Kid Cudi,featured
Sky,,,10778514,https://genius.com/Jay-z-and-kanye-west-sky-lyrics,JAŸ-Z,The World Famous Tony Williams,featured
Sky City,,,4911632,https://genius.com/Kanye-west-sky-city-lyrics,Kanye West,Desiigner,featured
Sky City,,,4911632,https://genius.com/Kanye-west-sky-city-lyrics,Kanye West,Jeremih,featured
Sky City,,,4911632,https://genius.com/Kanye-west-sky-city-lyrics,Kanye West,Kid Cudi,featured
Sky City,,,4911632,https://genius.com/Kanye-west-sky-city-lyrics,Kanye West,070 Shake,featured
Sky City,,,4911632,https://genius.com/Kanye-west-sky-city-lyrics,Kanye West,Ty Dolla $ign,featured
Skyfall,,2014.0,499824,https://genius.com/Travis-scott-skyfall-lyrics,Travis Scott,Young Thug,featured
Slater,,2013.0,133992,https://genius.com/Tyler-the-creator-slater-lyrics,"Tyler, The Creator",Frank Ocean,featured
Slave Name,,,5377592,https://genius.com/Kanye-west-slave-name-lyrics,Kanye West,Ant Clemons,featured
"Slavery Was a Choice Pt. 1 [May 1, 2018]",,2018.0,3691026,https://genius.com/Kanye-west-slavery-was-a-choice-pt-1-may-1-2018-annotated,Kanye West,Van Lathan,featured
Slide,,2017.0,2997826,https://genius.com/Calvin-harris-slide-lyrics,Calvin Harris,Frank Ocean,featured
Slide,,2017.0,2997826,https://genius.com/Calvin-harris-slide-lyrics,Calvin Harris,Migos,featured
Slide (Mixed),,2022.0,8488636,https://genius.com/Calvin-harris-slide-mixed-lyrics,Calvin Harris,Frank Ocean,featured
Slide (Mixed),,2022.0,8488636,https://genius.com/Calvin-harris-slide-mixed-lyrics,Calvin Harris,Migos,featured
Slide Around,,2019.0,4662051,https://genius.com/Chance-the-rapper-slide-around-lyrics,Chance the Rapper,Nicki Minaj,featured
Slide Around,,2019.0,4662051,https://genius.com/Chance-the-rapper-slide-around-lyrics,Chance the Rapper,Lil Durk,featured
Slide By,,2023.0,10258277,https://genius.com/The-world-famous-tony-williams-slide-by-lyrics,The World Famous Tony Williams,BJ the Chicago Kid,featured
Slide Show,,2008.0,45467,https://genius.com/Ti-slide-show-lyrics,T.I.,John Legend,featured
Sloppy Toppy,,2014.0,499838,https://genius.com/Travis-scott-sloppy-toppy-lyrics,Travis Scott,Migos,featured
Sloppy Toppy,,2014.0,499838,https://genius.com/Travis-scott-sloppy-toppy-lyrics,Travis Scott,Peewee Longway,featured
Slow Jamz,,2003.0,81,https://genius.com/Twista-slow-jamz-lyrics,Twista,Kanye West,featured
Slow Jamz,,2003.0,81,https://genius.com/Twista-slow-jamz-lyrics,Twista,Jamie Foxx,featured
Slow Jamz - Collipark,,2004.0,12491952,https://genius.com/Twista-slow-jamz-collipark-lyrics,Twista,Kanye West,featured
Slow Jamz - Collipark,,2004.0,12491952,https://genius.com/Twista-slow-jamz-collipark-lyrics,Twista,Jamie Foxx,featured
Slumber Party,,2008.0,65453,https://genius.com/Gucci-mane-slumber-party-lyrics,Gucci Mane,Nicki Minaj,featured
Sluts Are Awesome (I Love It Original),,,9707425,https://genius.com/Lil-pump-and-kanye-west-sluts-are-awesome-i-love-it-original-lyrics,Lil Pump,Tyga,featured
Smack DVD,,2020.0,6031580,https://genius.com/Saint-jhn-smack-dvd-lyrics,SAINt JHN,Kanye West,featured
Smack DVD (Original),,,9284967,https://genius.com/Saint-jhn-smack-dvd-original-lyrics,SAINt JHN,Kanye West,featured
Smoke Break,,2016.0,2472233,https://genius.com/Chance-the-rapper-smoke-break-lyrics,Chance the Rapper,Future,featured
Smoke on the Water,,,2859712,https://genius.com/The-flaming-lips-smoke-on-the-water-lyrics,The Flaming Lips,Gibby Haynes,featured
Smoking Death,,2025.0,11624305,https://genius.com/Dreamer-isioma-smoking-death-lyrics,Dreamer Isioma,Dua Saleh,featured
Smoking On Junt,,,9944774,https://genius.com/Ty-dolla-sign-smoking-on-junt-lyrics,Ty Dolla $ign,Juicy J,featured
Snoop Bounce,,1996.0,43113,https://genius.com/Snoop-dogg-snoop-bounce-lyrics,Snoop Dogg,Charlie Wilson,featured
Snoop’s Upside Ya Head,,1996.0,43118,https://genius.com/Snoop-dogg-snoops-upside-ya-head-lyrics,Snoop Dogg,Charlie Wilson,featured
Snow On The Beach,,2022.0,8445376,https://genius.com/Taylor-swift-snow-on-the-beach-lyrics,Taylor Swift,Lana Del Rey,featured
Snow White,,2012.0,68419,https://genius.com/Odd-future-snow-white-lyrics,Odd Future,Frank Ocean,featured
So Ambitious,,2009.0,4236,https://genius.com/Jay-z-so-ambitious-lyrics,JAŸ-Z,Pharrell Williams,featured
So Ambitious [Mixed],,2024.0,10692664,https://genius.com/Jay-z-so-ambitious-mixed-lyrics,JAŸ-Z,Pharrell Williams,featured
So Appalled,,2010.0,1353,https://genius.com/Kanye-west-so-appalled-lyrics,Kanye West,JAŸ-Z,featured
So Appalled,,2010.0,1353,https://genius.com/Kanye-west-so-appalled-lyrics,Kanye West,Pusha T,featured
So Appalled,,2010.0,1353,https://genius.com/Kanye-west-so-appalled-lyrics,Kanye West,CyHi,featured
So Appalled,,2010.0,1353,https://genius.com/Kanye-west-so-appalled-lyrics,Kanye West,Swizz Beatz,featured
So Appalled,,2010.0,1353,https://genius.com/Kanye-west-so-appalled-lyrics,Kanye West,RZA,featured
So Bad,,2019.0,4328159,https://genius.com/Gesaffelstein-so-bad-lyrics,Gesaffelstein,HAIM,featured
So Comfortable,,2011.0,64902,https://genius.com/James-fauntleroy-so-comfortable-lyrics,James Fauntleroy,Frank Ocean,featured
So Far,,2013.0,250197,https://genius.com/Raydon-so-far-lyrics,Raydon,Danielle Haim,featured
So Happy,,,8969020,https://genius.com/Kassa-overall-so-happy-lyrics,Kassa Overall,Francis and the Lights,featured
So Hot,,2005.0,3347760,https://genius.com/Charlie-wilson-so-hot-lyrics,Charlie Wilson,Twista,featured
So Hot (Feat. Twista),,2005.0,3532605,https://genius.com/Charlie-wilson-so-hot-feat-twista-lyrics,Charlie Wilson,Twista,featured
So Right (Original Version),,1998.0,45104,https://genius.com/The-lox-so-right-original-version-lyrics,The LOX,Kelly Price,featured
So Right (Original Version),,1998.0,45104,https://genius.com/The-lox-so-right-original-version-lyrics,The LOX,JAŸ-Z,featured
So Sophisticated,,2012.0,74950,https://genius.com/Rick-ross-so-sophisticated-lyrics,Rick Ross,Meek Mill,featured
So Soulful,,2004.0,5351,https://genius.com/Consequence-so-soulful-lyrics,Consequence,Kanye West,featured
So Soulful,,2004.0,5351,https://genius.com/Consequence-so-soulful-lyrics,Consequence,John Legend,featured
So Special,,2011.0,49159,https://genius.com/Lil-wayne-so-special-lyrics,Lil Wayne,John Legend,featured
So Unimportant,,2022.0,7803978,https://genius.com/Ethan-gruska-so-unimportant-lyrics,Ethan Gruska,Bon Iver,featured
Sold Out,,2025.0,12869976,https://genius.com/Gracie-abrams-sold-out-lyrics,Gracie Abrams,Bon Iver,featured
Sold Out,,2025.0,12869976,https://genius.com/Gracie-abrams-sold-out-lyrics,Gracie Abrams,Aaron Dessner,featured
Solitaires,,2020.0,5562531,https://genius.com/Future-solitaires-lyrics,Future,Travis Scott,featured
Something Better,,2010.0,197548,https://genius.com/Lyrics-born-something-better-lyrics,Lyrics Born,Francis and the Lights,featured
Something Cold,,2015.0,9777455,https://genius.com/Dapurr-something-cold-lyrics,Dapurr,Gracie Abrams,featured
Something Serious,,,13469372,https://genius.com/Ty-dolla-sign-something-serious-lyrics,Ty Dolla $ign,serpentwithfeet,featured
Something Serious,,,13469372,https://genius.com/Ty-dolla-sign-something-serious-lyrics,Ty Dolla $ign,James Blake,featured
Somewhere in Paradise,,2015.0,312496,https://genius.com/Chance-the-rapper-and-the-social-experiment-somewhere-in-paradise-lyrics,Chance the Rapper,Jeremih,featured
Song of Trouble,,2021.0,6061896,https://genius.com/Cj-camerieri-song-of-trouble-lyrics,CJ Camerieri,Sufjan Stevens,featured
Soon You’ll Get Better,,2019.0,4765961,https://genius.com/Taylor-swift-soon-youll-get-better-lyrics,Taylor Swift,The Chicks,featured
Sorry,,2018.0,3894612,https://genius.com/Nicki-minaj-sorry-lyrics,Nicki Minaj,Nas,featured
Sorry Not Sorry,,2022.0,5355402,https://genius.com/Octavian-sorry-not-sorry-lyrics,Octavian,Skepta,featured
Sounds,,,10493509,https://genius.com/Kanye-west-sounds-lyrics,Kanye West,Travis Scott,featured
South Carolina (Donda Original),,,7151319,https://genius.com/Kanye-west-south-carolina-donda-original-lyrics,Kanye West,Stalone,featured
South Carolina (Donda Original),,,7151319,https://genius.com/Kanye-west-south-carolina-donda-original-lyrics,Kanye West,The World Famous Tony Williams,featured
South Carolina (Donda Original),,,7151319,https://genius.com/Kanye-west-south-carolina-donda-original-lyrics,Kanye West,Pusha T,featured
South Carolina (Las Vegas Version),,,7242554,https://genius.com/Kanye-west-south-carolina-las-vegas-version-lyrics,Kanye West,The World Famous Tony Williams,featured
South Carolina (Las Vegas Version),,,7242554,https://genius.com/Kanye-west-south-carolina-las-vegas-version-lyrics,Kanye West,Stalone,featured
South Carolina (Las Vegas Version),,,7242554,https://genius.com/Kanye-west-south-carolina-las-vegas-version-lyrics,Kanye West,Pusha T,featured
Southern Gangsta,,2008.0,29574,https://genius.com/Ludacris-southern-gangsta-lyrics,Ludacris,Rick Ross,featured
Southside,,2007.0,787,https://genius.com/Common-southside-lyrics,Common,Kanye West,featured
Southside (Snippet),,2007.0,5798071,https://genius.com/Common-southside-snippet-lyrics,Common,Kanye West,featured
Southside Serenade,,,8818573,https://genius.com/Kanye-west-southside-serenade-lyrics,Kanye West,Francis and the Lights,featured
Space Cadet,,2018.0,4061276,https://genius.com/Metro-boomin-space-cadet-lyrics,Metro Boomin,Gunna,featured
Space Cadet (OG),,,5704587,https://genius.com/Metro-boomin-space-cadet-og-lyrics,Metro Boomin,Travis Scott,featured
Space Cadet (OG),,,5704587,https://genius.com/Metro-boomin-space-cadet-og-lyrics,Metro Boomin,Gunna,featured
Space X / Alien,,2018.0,4694763,https://genius.com/Kanye-west-space-x-alien-lyrics,Kanye West,Ant Clemons,featured
Spaceship ’06,,2006.0,5919807,https://genius.com/Glc-and-a-trak-spaceship-06-lyrics,GLC,John Legend,featured
Spaceship ’06,,2006.0,5919807,https://genius.com/Glc-and-a-trak-spaceship-06-lyrics,GLC,Kanye West,featured
Spaceships,,,7134820,https://genius.com/Pusha-t-spaceships-lyrics,Pusha T,Yo Gotti,featured
Spaceships,,,7134820,https://genius.com/Pusha-t-spaceships-lyrics,Pusha T,Kanye West,featured
Spaghetti,,2024.0,7387230,https://genius.com/Consequence-spaghetti-lyrics,Consequence,The World Famous Tony Williams,featured
Sparkling Water,,,10426367,https://genius.com/Lil-pump-sparkling-water-lyrics,Lil Pump,Kanye West,featured
Speak to Me/Breathe,,2009.0,212199,https://genius.com/The-flaming-lips-speak-to-me-breathe-lyrics,The Flaming Lips,Stardeath And White Dwarfs,featured
Speaking of the Devil,,,4950813,https://genius.com/Migos-speaking-of-the-devil-lyrics,Migos,Travis Scott,featured
Spend All My Time,,2014.0,1861984,https://genius.com/Marsha-ambrosius-spend-all-my-time-lyrics,Marsha Ambrosius,Charlie Wilson,featured
Spinning,,2019.0,4344300,https://genius.com/Mark-ronson-spinning-lyrics,Mark Ronson,Ilsey,featured
Splash,,2022.0,8269244,https://genius.com/John-legend-splash-lyrics,John Legend,Ty Dolla $ign,featured
Splash,,2022.0,8269244,https://genius.com/John-legend-splash-lyrics,John Legend,Jhené Aiko,featured
Splash Brothers (Original),,,10633258,https://genius.com/French-montana-splash-brothers-original-lyrics,French Montana,Drake,featured
Splash Brothers (Original),,,10633258,https://genius.com/French-montana-splash-brothers-original-lyrics,French Montana,Lil Wayne,featured
Splash Brothers (Original),,,10633258,https://genius.com/French-montana-splash-brothers-original-lyrics,French Montana,Rick Ross,featured
Spotless,,2023.0,9436665,https://genius.com/Zach-bryan-spotless-lyrics,Zach Bryan,The Lumineers,featured
St. Chroma,,2024.0,10998014,https://genius.com/Tyler-the-creator-st-chroma-lyrics,"Tyler, The Creator",Daniel Caesar,featured
St. Chroma (Test Pressing Version),,2024.0,11058222,https://genius.com/Tyler-the-creator-st-chroma-test-pressing-version-lyrics,"Tyler, The Creator",Daniel Caesar,featured
St. Stephen’s Day Murders,,,1972612,https://genius.com/The-chieftains-st-stephens-day-murders-lyrics,The Chieftains,Elvis Costello,featured
Stack On My Belt,,2013.0,217411,https://genius.com/Rick-ross-stack-on-my-belt-lyrics,Rick Ross,Wale,featured
Stand United,,2024.0,9880427,https://genius.com/French-montana-saint-jhn-and-kanye-west-stand-united-lyrics,French Montana,Buju Banton,featured
Stand United (Acapella),,2024.0,10086483,https://genius.com/French-montana-kanye-west-and-saint-jhn-stand-united-acapella-lyrics,French Montana,Buju Banton,featured
Stand United (French Montana Reference),,,8935124,https://genius.com/Kanye-west-stand-united-french-montana-reference-lyrics,Kanye West,French Montana,featured
Stand United (French Montana Reference),,,8935124,https://genius.com/Kanye-west-stand-united-french-montana-reference-lyrics,Kanye West,Buju Banton,featured
Stand United (Original),,2020.0,8267778,https://genius.com/Kanye-west-stand-united-original-lyrics,Kanye West,Buju Banton,featured
Stand United (Original),,2020.0,8267778,https://genius.com/Kanye-west-stand-united-original-lyrics,Kanye West,SAINt JHN,featured
Stand United (Slowed Down),,2024.0,10089815,https://genius.com/French-montana-kanye-west-and-saint-jhn-stand-united-slowed-down-lyrics,French Montana,Buju Banton,featured
Stand United (Sped Up),,2024.0,10086568,https://genius.com/French-montana-kanye-west-and-saint-jhn-stand-united-sped-up-lyrics,French Montana,Buju Banton,featured
Stand Up,,2003.0,2028,https://genius.com/Ludacris-stand-up-lyrics,Ludacris,Shawnna,featured
Stand Up (Clean),,,1992882,https://genius.com/Ludacris-stand-up-clean-lyrics,Ludacris,Shawnna,featured
Star Time,,,9995393,https://genius.com/Kanye-west-star-time-lyrics,Kanye West,.idk.,featured
Star Time,,,9995393,https://genius.com/Kanye-west-star-time-lyrics,Kanye West,Anderson .Paak,featured
Star Time,,,9995393,https://genius.com/Kanye-west-star-time-lyrics,Kanye West,88-Keys,featured
Star Time [version 2],,,10501130,https://genius.com/Kanye-west-star-time-version-2-lyrics,Kanye West,The-Dream,featured
Star Time [version 2],,,10501130,https://genius.com/Kanye-west-star-time-version-2-lyrics,Kanye West,G-Eazy,featured
Stars and Snow,,,13165314,https://genius.com/James-blake-stars-and-snow-lyrics,James Blake,A$AP Rocky,featured
Stars and Snow,,,13165314,https://genius.com/James-blake-stars-and-snow-lyrics,James Blake,slowthai,featured
Starstruck,,2009.0,81060,https://genius.com/Big-sean-starstruck-lyrics,Big Sean,Santigold,featured
Start It Up,,2010.0,1675,https://genius.com/Lloyd-banks-start-it-up-lyrics,Lloyd Banks,Kanye West,featured
Start It Up,,2010.0,1675,https://genius.com/Lloyd-banks-start-it-up-lyrics,Lloyd Banks,Swizz Beatz,featured
Start It Up,,2010.0,1675,https://genius.com/Lloyd-banks-start-it-up-lyrics,Lloyd Banks,Ryan Leslie,featured
Start It Up (Extended),,2010.0,3912479,https://genius.com/Lloyd-banks-start-it-up-extended-lyrics,Lloyd Banks,Ryan Leslie,featured
Start It Up (Extended),,2010.0,3912479,https://genius.com/Lloyd-banks-start-it-up-extended-lyrics,Lloyd Banks,Swizz Beatz,featured
Start It Up (Extended),,2010.0,3912479,https://genius.com/Lloyd-banks-start-it-up-extended-lyrics,Lloyd Banks,Kanye West,featured
Start It Up (Extended),,2010.0,3912479,https://genius.com/Lloyd-banks-start-it-up-extended-lyrics,Lloyd Banks,Pusha T,featured
Start Time (Star Time),,,10598206,https://genius.com/Kanye-west-start-time-star-time-lyrics,Kanye West,The-Dream,featured
Start the Show,,2007.0,6797229,https://genius.com/Common-start-the-show-lyrics,Common,Kanye West,featured
Started A Church I Wasn’t Christian Enough (Freestyle),,,8453539,https://genius.com/Kanye-west-started-a-church-i-wasnt-christian-enough-freestyle-lyrics,Kanye West,Caliveli,featured
State of the Union,,2019.0,4592423,https://genius.com/Jim-jones-state-of-the-union-lyrics,Jim Jones,Rick Ross,featured
Statement On Jay Z & Solange Elevator Fight,,2014.0,430844,https://genius.com/Beyonce-statement-on-jay-z-and-solange-elevator-fight-lyrics,Beyoncé,JAŸ-Z,featured
Stay Schemin’,,2012.0,62991,https://genius.com/Rick-ross-stay-schemin-lyrics,Rick Ross,Drake,featured
Stay Schemin’,,2012.0,62991,https://genius.com/Rick-ross-stay-schemin-lyrics,Rick Ross,French Montana,featured
Stay Up! (Viagra),,2008.0,7191,https://genius.com/88-keys-stay-up-viagra-lyrics,88-Keys,Kanye West,featured
Stay Up! (Viagra) [Snippet],,2007.0,3973746,https://genius.com/88-keys-stay-up-viagra-snippet-lyrics,88-Keys,Malik Yusef,featured
Stay Up! (Viagra) [Snippet],,2007.0,3973746,https://genius.com/88-keys-stay-up-viagra-snippet-lyrics,88-Keys,Kanye West,featured
Stay With Me (By the Sea),,2008.0,783643,https://genius.com/Al-green-stay-with-me-by-the-sea-lyrics,Al Green,John Legend,featured
Steamroller,,2010.0,49313,https://genius.com/Domo-genesis-steamroller-lyrics,Domo Genesis,Frank Ocean,featured
Stella Rose,,,13749091,https://genius.com/Felonie-fartinez-stella-rose-lyrics,Felonie Fartinez,Diddy,featured
Stella Rose,,,13749091,https://genius.com/Felonie-fartinez-stella-rose-lyrics,Felonie Fartinez,Kanye West,featured
Still Dreaming,,2006.0,1818,https://genius.com/Nas-still-dreaming-lyrics,Nas,Kanye West,featured
Stop Looking For This,,,9118180,https://genius.com/Kanye-west-stop-looking-for-this-lyrics,Kanye West,VIC MENSA,featured
Stop Looking For This (VIC MENSA Reference),,,9118162,https://genius.com/Kanye-west-stop-looking-for-this-vic-mensa-reference-lyrics,Kanye West,VIC MENSA,featured
Strange Fruit,,2009.0,50128,https://genius.com/Common-strange-fruit-lyrics,Common,John Legend,featured
Strawberry Blush,,2022.0,8269242,https://genius.com/John-legend-strawberry-blush-lyrics,John Legend,Free Nationals,featured
Street Light,,2023.0,12325889,https://genius.com/Kanye-west-street-light-lyrics,Kanye West,Freddie Gibbs,featured
Strength of A Song,,,11513276,https://genius.com/Lonnie-holley-strength-of-a-song-lyrics,Lonnie Holley,Alabaster dePlume,featured
Strong Enough,,2013.0,3444062,https://genius.com/Haim-strong-enough-lyrics,HAIM,Lorde,featured
Stronger than Hulk,,2008.0,7955306,https://genius.com/Supershirt-stronger-than-hulk-lyrics,Supershirt,Kanye West,featured
Stuck In The Middle,,2016.0,2891144,https://genius.com/The-world-famous-tony-williams-stuck-in-the-middle-lyrics,The World Famous Tony Williams,CyHi,featured
Stuff,,2025.0,11138088,https://genius.com/Lil-baby-stuff-lyrics,Lil Baby,Travis Scott,featured
Success,,2007.0,146,https://genius.com/Jay-z-success-lyrics,JAŸ-Z,Nas,featured
Success (A Cappella),,2007.0,6770581,https://genius.com/Jay-z-success-a-cappella-lyrics,JAŸ-Z,Nas,featured
Sue Me,,2019.0,4912293,https://genius.com/Wale-sue-me-lyrics,Wale,Kelly Price,featured
Suicidal ’Thoughts (DJ White Lotus Runaway Mashup),,2013.0,12959903,https://genius.com/Dj-white-lotus-suicidal-thoughts-dj-white-lotus-runaway-mashup-lyrics,DJ White Lotus,Kanye West,featured
Suitcase,,2013.0,290277,https://genius.com/Vic-mensa-suitcase-lyrics,VIC MENSA,Chance the Rapper,featured
Sullen Sunday,,2020.0,6040076,https://genius.com/Ant-clemons-sullen-sunday-lyrics,Ant Clemons,Ty Dolla $ign,featured
Summer Friends,,2016.0,2472234,https://genius.com/Chance-the-rapper-summer-friends-lyrics,Chance the Rapper,Francis and the Lights,featured
Summer Friends,,2016.0,2472234,https://genius.com/Chance-the-rapper-summer-friends-lyrics,Chance the Rapper,Jeremih,featured
Summer Reign,,2019.0,4747321,https://genius.com/Rick-ross-summer-reign-lyrics,Rick Ross,Summer Walker,featured
Summer Seventeen,,2017.0,3019841,https://genius.com/Rick-ross-summer-seventeen-lyrics,Rick Ross,Yo Gotti,featured
Sunday,,2013.0,188765,https://genius.com/Earl-sweatshirt-sunday-lyrics,Earl Sweatshirt,Frank Ocean,featured
Sunday Morning Jetpack,,2017.0,2959781,https://genius.com/Big-sean-sunday-morning-jetpack-lyrics,Big Sean,The-Dream,featured
Sunshine on My Back,,2015.0,738074,https://genius.com/The-national-sunshine-on-my-back-lyrics,The National,Sharon Van Etten,featured
Supa Sexxy,,2009.0,819548,https://genius.com/Charlie-wilson-supa-sexxy-lyrics,Charlie Wilson,T-Pain,featured
Supa Sexxy,,2009.0,819548,https://genius.com/Charlie-wilson-supa-sexxy-lyrics,Charlie Wilson,Jamie Foxx,featured
Super Bowl LIII Halftime Show,,2019.0,10859924,https://genius.com/Maroon-5-super-bowl-liii-halftime-show-lyrics,Maroon 5,Travis Scott,featured
Super Bowl XLVI Halftime Show,,2012.0,7426039,https://genius.com/Madonna-super-bowl-xlvi-halftime-show-annotated,Madonna,M.I.A.,featured
Super Bowl XLVI Halftime Show,,2012.0,7426039,https://genius.com/Madonna-super-bowl-xlvi-halftime-show-annotated,Madonna,Nicki Minaj,featured
Super Freaky Girl / Fergalicious [Mixed],,2022.0,8568170,https://genius.com/Nicki-minaj-and-fergie-super-freaky-girl-fergalicious-mixed-lyrics,Nicki Minaj,will.i.am,featured
Super High,,2010.0,492,https://genius.com/Rick-ross-super-high-lyrics,Rick Ross,Ne-Yo,featured
Super Rich Kids,,2012.0,78960,https://genius.com/Frank-ocean-super-rich-kids-lyrics,Frank Ocean,Earl Sweatshirt,featured
Supermoon Made Me Want to Pee,,2012.0,1802595,https://genius.com/The-flaming-lips-supermoon-made-me-want-to-pee-lyrics,The Flaming Lips,Prefuse 73,featured
Supernova,,2009.0,32844,https://genius.com/Mr-hudson-supernova-lyrics,Mr Hudson,Kanye West,featured
Superpower,,2013.0,299152,https://genius.com/Beyonce-superpower-lyrics,Beyoncé,Frank Ocean,featured
Surprise Ending,,2008.0,60161,https://genius.com/Brandy-surprise-ending-lyrics,Brandy,Frank Ocean,featured
Survival,,2019.0,4701128,https://genius.com/Dua-saleh-survival-lyrics,Dua Saleh,Velvet Negroni,featured
Survive (Tee Grizzley Reference),,,8220828,https://genius.com/Kanye-west-survive-tee-grizzley-reference-lyrics,Kanye West,Tee Grizzley,featured
Swag Me Out,,2010.0,5418,https://genius.com/Odd-future-swag-me-out-lyrics,Odd Future,Earl Sweatshirt,featured
Swag Me Out,,2010.0,5418,https://genius.com/Odd-future-swag-me-out-lyrics,Odd Future,"Tyler, The Creator",featured
Swagga Like Us,,2008.0,182,https://genius.com/Ti-swagga-like-us-lyrics,T.I.,JAŸ-Z,featured
Swagga Like Us,,2008.0,182,https://genius.com/Ti-swagga-like-us-lyrics,T.I.,Kanye West,featured
Swagga Like Us,,2008.0,182,https://genius.com/Ti-swagga-like-us-lyrics,T.I.,Lil Wayne,featured
Swagger From Us,,2008.0,28756,https://genius.com/Lil-wayne-swagger-from-us-lyrics,Lil Wayne,Twista,featured
Swagger From Us,,2008.0,28756,https://genius.com/Lil-wayne-swagger-from-us-lyrics,Lil Wayne,Jim Jones,featured
Swagger Like Us,,2011.0,8913217,https://genius.com/Lil-wayne-swagger-like-us-lyrics,Lil Wayne,Kanye West,featured
Sway in the Morning interview with Kanye West (Excerpts),,2013.0,283507,https://genius.com/Sway-in-the-morning-sway-in-the-morning-interview-with-kanye-west-excerpts-annotated,Sway in the Morning,Kanye West,featured
Sweat On My Face,,2024.0,10679206,https://genius.com/The-pastelle-collective-yedits-sweat-on-my-face-lyrics,The Pastelle Collective (Yedits),Yasiin Bey,featured
Sweat On My Face,,2024.0,10679206,https://genius.com/The-pastelle-collective-yedits-sweat-on-my-face-lyrics,The Pastelle Collective (Yedits),Talib Kweli,featured
Sweat on My Face,,,5806493,https://genius.com/Kanye-west-sweat-on-my-face-lyrics,Kanye West,Yasiin Bey,featured
Sweet Dreams,,2009.0,1154,https://genius.com/Lil-wayne-sweet-dreams-lyrics,Lil Wayne,Beyoncé,featured
Sweet Dreams,,2009.0,1154,https://genius.com/Lil-wayne-sweet-dreams-lyrics,Lil Wayne,Nicki Minaj,featured
Sweet Jesus,,,11447971,https://genius.com/Kanye-west-sweet-jesus-lyrics,Kanye West,Sunday Service Choir,featured
Sweet Life,,2022.0,3340008,https://genius.com/Rick-ross-sweet-life-lyrics,Rick Ross,John Legend,featured
Sweet Serenade,,2013.0,211522,https://genius.com/Pusha-t-sweet-serenade-lyrics,Pusha T,Chris Brown,featured
Sweet Summer Sweat,,2020.0,5856605,https://genius.com/Jim-e-stack-sweet-summer-sweat-lyrics,Jim-E Stack,Dijon,featured
Sweet Thang,,,9286027,https://genius.com/Tyler-the-creator-sweet-thang-lyrics,"Tyler, The Creator",Frank Ocean,featured
Sweet*,,,8854180,https://genius.com/Daniel-caesar-sweet-lyrics,Daniel Caesar,Fousheé,featured
Sweetest Girl,,2008.0,79038,https://genius.com/Nicki-minaj-sweetest-girl-lyrics,Nicki Minaj,Lil Wayne,featured
Swing By My Way,,2003.0,298869,https://genius.com/William-swing-by-my-way-lyrics,will.i.am,John Legend,featured
Swipe Life,,2016.0,2451520,https://genius.com/A-ap-ferg-swipe-life-lyrics,A$AP Ferg,Rick Ross,featured
Switch Lanes,,2013.0,85596,https://genius.com/Tyga-switch-lanes-lyrics,Tyga,The Game,featured
T-Shirt,,,6152460,https://genius.com/Ant-clemons-t-shirt-lyrics,Ant Clemons,Chance the Rapper,featured
TALKING,,2024.0,9831214,https://genius.com/Kanye-west-and-ty-dolla-sign-talking-lyrics,"¥$, Kanye West & Ty Dolla $ign",North West,featured
TAYLOR vs. TREADMILL,,2016.0,2449342,https://genius.com/Apple-music-taylor-vs-treadmill-annotated,Apple Music,Drake,featured
TAYLOR vs. TREADMILL,,2016.0,2449342,https://genius.com/Apple-music-taylor-vs-treadmill-annotated,Apple Music,Future,featured
TAYLOR vs. TREADMILL,,2016.0,2449342,https://genius.com/Apple-music-taylor-vs-treadmill-annotated,Apple Music,Taylor Swift,featured
TEKKEN,,,7163702,https://genius.com/Kanye-west-tekken-lyrics,Kanye West,6ix9ine,featured
TEKKEN,,,7163702,https://genius.com/Kanye-west-tekken-lyrics,Kanye West,Azealia Banks,featured
TELEKINESIS,,2023.0,9368456,https://genius.com/Travis-scott-telekinesis-lyrics,Travis Scott,SZA,featured
TELEKINESIS,,2023.0,9368456,https://genius.com/Travis-scott-telekinesis-lyrics,Travis Scott,Future,featured
TERIYA-KING,,2009.0,31863,https://genius.com/Teriyaki-boyz-teriya-king-lyrics,Teriyaki Boyz,Kanye West,featured
TERIYA-KING,,2009.0,31863,https://genius.com/Teriyaki-boyz-teriya-king-lyrics,Teriyaki Boyz,Big Sean,featured
THANK YOU KANYE!,,,7779367,https://genius.com/Jonnie-malone-thank-you-kanye-lyrics,Jonnie Malone,Kanye West,featured
THE MALL,,,12665902,https://genius.com/The-pastelle-collective-yedits-the-mall-lyrics,The Pastelle Collective (Yedits),Post Malone,featured
THE MALL,,,12665902,https://genius.com/The-pastelle-collective-yedits-the-mall-lyrics,The Pastelle Collective (Yedits),A$AP Rocky,featured
THEY SO MAD,,,8317785,https://genius.com/Dj-khaled-they-so-mad-lyrics,DJ Khaled,Kanye West,featured
THIRSTY,,,10719468,https://genius.com/Kanye-west-and-ty-dolla-sign-thirsty-lyrics,"¥$, Kanye West & Ty Dolla $ign",Teezo Touchdown,featured
THIS IS MY YEAR,,2021.0,6754293,https://genius.com/Dj-khaled-this-is-my-year-lyrics,DJ Khaled,Diddy,featured
